,Repetition,Variable,Jee2,Jie2,Jei2,Jii2,Jee,Jii,Jei,Jme,Jmi
0,0,0.0,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
1,0,0.025,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
2,0,0.05,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
3,0,0.07500000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
4,0,0.1,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
5,0,0.125,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
6,0,0.15000000000000002,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
7,0,0.17500000000000002,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
8,0,0.2,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
9,0,0.225,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
10,0,0.25,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
11,0,0.275,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
12,0,0.30000000000000004,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
13,0,0.325,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
14,0,0.35000000000000003,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
15,0,0.375,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
16,0,0.4,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
17,0,0.42500000000000004,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
18,0,0.45,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
19,0,0.47500000000000003,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
20,0,0.5,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
21,0,0.525,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
22,0,0.55,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
23,0,0.5750000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
24,0,0.6000000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
25,0,0.625,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
26,0,0.65,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
27,0,0.675,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
28,0,0.7000000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
29,0,0.7250000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
30,0,0.75,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
31,0,0.775,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
32,0,0.8,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
33,0,0.8250000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
34,0,0.8500000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
35,0,0.875,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
36,0,0.9,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
37,0,0.925,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
38,0,0.9500000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
39,0,0.9750000000000001,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
40,0,1.0,0.0,53.67070081592342,70.5453193761369,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
41,1,0.0,0.0,51.1014467810226,70.69545855914731,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
42,1,0.025,0.0,51.1014467810226,70.69545855914731,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
43,1,0.05,0.0,51.1014467810226,70.69545855914731,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
44,1,0.07500000000000001,0.0,51.1014467810226,70.69545855914731,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
45,1,0.1,0.0,51.1014467810226,70.69545855914731,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
46,1,0.125,0.0,51.1014467810226,70.69545855914731,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
