,Repetition,Variable,Jee2,Jie2,Jei2,Jii2,Jee,Jii,Jei,Jme,Jmi
0,0,30.0,0.0,30.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
1,0,32.0,0.0,32.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
2,0,34.0,0.0,34.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
3,0,36.0,0.0,36.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
4,0,38.0,0.0,38.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
5,0,40.0,0.0,40.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
6,0,42.0,0.0,42.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
7,0,44.0,0.0,44.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
8,0,46.0,0.0,46.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
9,0,48.0,0.0,48.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
10,0,50.0,0.0,50.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
11,0,52.0,0.0,52.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
12,0,54.0,0.0,54.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
13,0,56.0,0.0,56.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
14,0,58.0,0.0,58.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
15,0,60.0,0.0,60.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
16,0,62.0,0.0,62.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
17,0,64.0,0.0,64.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
18,0,66.0,0.0,66.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
19,0,68.0,0.0,68.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
20,0,70.0,0.0,70.0,33.0,0.0,5.850100857410972,54.54840085624238,81.43059718729907,196.57322764818196,299.6402746150135
21,1,30.0,0.0,30.0,33.0,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
22,1,32.0,0.0,32.0,33.0,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
23,1,34.0,0.0,34.0,33.0,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
24,1,36.0,0.0,36.0,33.0,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
25,1,38.0,0.0,38.0,33.0,0.0,6.517790162835201,57.8370960158723,77.14248905099369,203.318553550619,328.43616756947335
